feature,mean_abs_shap
pos5_bit67,0.0026100683905614505
pos5_bit28,0.002403506818836794
pos5_bit114,0.0023700315752351172
pos5_bit8,0.0020953540834151552
pos5_bit1,0.0016178185508059204
pos5_bit33,0.0014775342382787634
pos4_bit114,0.001425516500775059
pos8_bit97,0.0014234402244343845
pos5_bit18,0.0014212276518148297
pos4_bit60,0.0013850343165752108
pos3_bit33,0.0013447661098905344
pos5_bit60,0.0013312809836060404
pos3_bit55,0.0013045579266632444
pos5_bit124,0.0012377353656728848
pos4_bit1,0.0012272131296809977
pos2_bit85,0.0012183591399733673
pos5_bit102,0.0011596651712107613
pos1_bit114,0.00110326597488853
pos4_bit0,0.0011027598763980212
pos4_bit57,0.0010787825477086802
pos5_bit21,0.001077350546875771
pos5_bit29,0.0010735284881807877
pos3_bit124,0.0010702103181519452
pos2_bit27,0.0010446717705401122
pos1_bit85,0.0010424272581016074
pos6_bit82,0.001038335908804969
pos5_bit64,0.0010177861107604814
pos4_bit18,0.0010123595298233263
pos6_bit33,0.001004883211362126
pos7_bit118,0.000982663316621034
pos7_bit125,0.0009542108438708939
pos3_bit19,0.0009473152296013268
pos6_bit57,0.0009452701833888322
pos3_bit10,0.0009336501599248714
pos5_bit97,0.0009210950083834992
pos1_bit125,0.0009202376373701254
pos3_bit8,0.0009193330332957986
pos7_bit57,0.0009087827534207353
pos7_bit19,0.0009087014431566525
pos4_bit33,0.000907522638292358
pos6_bit1,0.0008912134091882592
pos2_bit125,0.0008890460720865258
pos5_bit10,0.0008857484777932504
pos6_bit18,0.0008828621318981417
pos4_bit118,0.0008742869369752974
pos6_bit118,0.0008684577420429643
pos2_bit60,0.0008672082960429196
pos4_bit125,0.0008667927374869256
pos1_bit10,0.0008647155284514742
pos3_bit1,0.0008634980087315734
pos1_bit39,0.0008607897050530782
pos2_bit19,0.0008581040796643544
pos7_bit80,0.0008545060485693582
pos7_bit39,0.0008500248315333805
pos6_bit19,0.0008430093528141766
pos3_bit60,0.0008403021130744174
pos3_bit118,0.0008363715573701646
pos5_bit19,0.0008360530591817614
pos8_bit124,0.0008359051597101187
pos2_bit18,0.00083189597871178
pos6_bit60,0.0008195717182244286
pos4_bit85,0.0008087607517305758
pos2_bit12,0.0008086095185668774
pos2_bit10,0.0007984301487826545
pos6_bit12,0.0007977495578779625
pos5_bit118,0.0007937636722029163
pos0_bit103,0.0007935940914821685
pos6_bit125,0.0007861452367709182
pos4_bit97,0.0007844529295086927
pos1_bit106,0.000784054343563774
pos7_bit60,0.0007839522821848457
pos2_bit106,0.0007814337314516585
pos5_bit125,0.0007790164800847803
pos4_bit12,0.0007787020877819364
pos3_bit39,0.0007677790111940443
pos7_bit12,0.0007612511679927197
pos4_bit19,0.0007578746947052734
pos2_bit118,0.000748223504616261
pos3_bit125,0.000745884098954383
pos6_bit39,0.0007456536945620514
pos0_bit29,0.0007441410711966357
pos5_bit12,0.000742828248328795
pos1_bit27,0.0007368769462911835
pos7_bit10,0.0007327551590859821
pos3_bit18,0.0007306367986612423
pos2_bit114,0.0007306041288596875
pos5_bit39,0.0007275468551644747
pos2_bit39,0.0007253714367780838
pos1_bit12,0.0007192145394072197
pos3_bit57,0.000707039024436596
pos8_bit29,0.000706501413096536
pos1_bit19,0.0007056004245238062
pos6_bit10,0.0007042714411103853
pos2_bit33,0.0007026774506622233
pos7_bit100,0.0006944462517491824
pos6_bit8,0.0006801771509073645
pos7_bit1,0.0006794219402512041
pos7_bit18,0.0006733752932859681
pos6_bit80,0.0006637959435424798
pos3_bit85,0.0006511623330575393
pos3_bit5,0.0006478056960165193
pos2_bit1,0.0006448761643204107
pos4_bit39,0.0006413079162534055
pos7_bit33,0.0006412557347993118
pos6_bit55,0.0006403648491631256
pos4_bit10,0.0006355041692430437
pos3_bit12,0.000632983744786629
pos3_bit81,0.0006289018869850662
pos5_bit105,0.0006257925184715908
pos7_bit114,0.00062487597953831
pos10_bit18,0.0006207268492856033
pos4_bit27,0.0006178060021059037
pos1_bit118,0.0006176732354729169
pos7_bit81,0.0006161117259831925
pos5_bit40,0.000614282809194931
pos0_bit60,0.0006087386476988493
pos1_bit60,0.0006063830958449861
pos2_bit57,0.0005989555409914223
pos3_bit80,0.0005933318684363982
pos5_bit87,0.0005889852547578495
pos3_bit114,0.0005764786936113758
pos8_bit21,0.000573117115099206
pos5_bit27,0.0005669925540607289
pos5_bit98,0.0005605595727207667
pos5_bit41,0.0005599445299576996
pos1_bit81,0.0005587766337300173
pos5_bit94,0.0005572401013745173
pos2_bit80,0.0005543498770060503
pos0_bit99,0.0005495619322060563
pos9_bit10,0.0005483785516250608
pos6_bit5,0.0005459600155934749
pos5_bit109,0.0005435092645254331
pos4_bit106,0.0005399393712715781
pos3_bit28,0.0005399000624016662
pos1_bit1,0.0005368225555947505
pos5_bit82,0.0005364062300227414
pos8_bit12,0.0005360730632824385
pos0_bit18,0.0005359173869969177
pos3_bit67,0.0005358000781165609
pos3_bit29,0.0005330362465503589
pos8_bit80,0.0005330298231535248
pos1_bit18,0.0005330261303600166
pos2_bit67,0.0005315331321830923
pos8_bit106,0.0005262378004605575
pos8_bit4,0.0005254048365685863
pos8_bit39,0.0005251908001722062
pos5_bit55,0.0005250845285676984
pos0_bit114,0.0005245477578635372
pos0_bit118,0.0005218677064821522
pos3_bit64,0.0005216998854984356
pos0_bit97,0.0005194791656961432
pos10_bit60,0.0005190944437077301
pos4_bit80,0.0005148538937944248
pos1_bit124,0.0005145481286318954
pos3_bit27,0.0005137467137220228
pos0_bit1,0.0005100089523838668
pos6_bit114,0.0005099216070708584
pos4_bit124,0.0005032706442926568
pos6_bit27,0.0005005471760895372
pos5_bit80,0.0004991829388673001
pos3_bit100,0.0004988257480938812
pos1_bit5,0.0004979312704722965
pos1_bit80,0.000497830184784041
pos3_bit21,0.000496886966076056
pos1_bit100,0.0004947542317263966
pos7_bit36,0.00048467749417026047
pos5_bit99,0.00048373730645957157
pos8_bit55,0.00048266920299610806
pos6_bit28,0.000482577574640254
pos5_bit16,0.00048228210876184475
pos0_bit0,0.00047970300588399565
pos7_bit24,0.00047953676250021794
pos1_bit64,0.000477157600543506
pos5_bit57,0.00047636427539599465
pos8_bit118,0.0004751462017313558
pos0_bit21,0.0004746511672920311
pos0_bit124,0.00047202895107626656
pos1_bit33,0.0004692890314576816
pos6_bit100,0.00046873820552099016
pos0_bit57,0.00046394310128261893
pos4_bit121,0.00046179024669357763
pos3_bit82,0.00045966485983207526
pos8_bit57,0.0004533472637320366
pos10_bit1,0.0004516519342242968
pos1_bit57,0.00045026878104422043
pos1_bit42,0.00044637494651226356
pos4_bit55,0.00044354320418169766
pos8_bit8,0.00044267351715114123
pos5_bit84,0.0004421383533319545
pos5_bit69,0.00044174531460036454
pos9_bit80,0.0004384093504003196
pos4_bit119,0.0004370230235642822
pos4_bit9,0.0004354343809403266
pos12_bit18,0.0004345471348097464
pos6_bit4,0.0004319818808819012
pos7_bit67,0.0004303996299846155
pos4_bit103,0.0004297223989404705
pos7_bit27,0.00042836801644017056
pos8_bit19,0.0004267029718989252
pos1_bit86,0.00042328273890855997
pos9_bit125,0.0004204340896926312
pos5_bit5,0.00041990963215904
pos8_bit125,0.0004186854926094876
pos8_bit10,0.00041799698357635097
pos1_bit67,0.00041713577298122206
pos1_bit8,0.000416240956385384
pos1_bit47,0.0004126931120919235
pos0_bit33,0.00040913996297250896
pos7_bit77,0.0004081868104137554
pos12_bit60,0.0004077067326114279
pos5_bit47,0.00040655498867181526
pos10_bit85,0.000403651270274162
pos9_bit60,0.00040098937394373994
pos10_bit106,0.0004005875809970886
pos9_bit12,0.0003910715346111123
pos3_bit0,0.0003902381682201709
pos1_bit28,0.0003848615250643123
pos8_bit27,0.00038459731213744445
pos1_bit119,0.0003819259017381076
pos6_bit81,0.00038163242294758144
pos2_bit121,0.00038105747976967247
pos5_bit86,0.0003775041859619082
pos5_bit103,0.00037722180782363265
pos7_bit4,0.0003760852767749113
pos0_bit38,0.0003754826732541837
pos9_bit39,0.00037519518430220207
pos2_bit55,0.00037377673193954834
pos9_bit97,0.00037336212789914307
pos7_bit38,0.0003704247244727221
pos0_bit119,0.00036734952401675604
pos2_bit8,0.00036654374982562216
pos3_bit90,0.00035839489711166046
pos9_bit29,0.000358123943106181
pos3_bit86,0.0003574797494524795
pos5_bit100,0.00035735687318901927
pos4_bit50,0.00035542351108291406
pos7_bit8,0.0003548598302845352
pos4_bit40,0.0003519654033407644
pos5_bit77,0.0003512205164983508
pos8_bit64,0.0003510201063960855
pos9_bit124,0.00034815482967050964
pos2_bit97,0.0003460375831222329
pos4_bit64,0.00034535551826608076
pos4_bit82,0.00034430837812896134
pos1_bit16,0.0003440481361885854
pos4_bit61,0.00034353155204197247
pos9_bit1,0.0003434139580848073
pos7_bit106,0.000341933857674425
pos1_bit55,0.00034142010384177475
pos8_bit114,0.00033891287011747826
