feature,mean_abs_shap
pos6_bit67,0.0003439021734725573
pos4_bit62,0.0003437373887782094
pos11_bit12,0.0003423000064702545
pos12_bit90,0.00034083905854037346
pos0_bit8,0.00034012260304307977
pos1_bit33,0.00033930596146515817
pos1_bit127,0.0003392879598745036
pos0_bit27,0.00033870265208388306
pos5_bit68,0.0003383869074938236
pos5_bit58,0.0003383476342800255
pos10_bit99,0.00033790821564340417
pos0_bit105,0.0003377135938096456
pos0_bit127,0.00033706973692248913
pos13_bit39,0.000336645113032683
pos5_bit57,0.00033500090376895145
pos5_bit100,0.0003328268146490045
pos8_bit77,0.0003322425547032702
pos3_bit27,0.0003316926211776893
pos10_bit125,0.0003310131843305447
pos6_bit4,0.0003302533270800714
pos1_bit8,0.00032979090114010616
pos8_bit0,0.00032924117066541786
pos5_bit51,0.0003258165487535752
pos6_bit88,0.00032448984498171596
pos6_bit114,0.00032434457227259055
pos3_bit38,0.0003241362393513165
pos11_bit27,0.0003234164030280058
pos8_bit19,0.0003233857898711331
pos5_bit0,0.0003229430240709442
pos1_bit114,0.0003214557844990776
pos8_bit85,0.000320467890179832
pos11_bit99,0.0003192924836064365
pos5_bit74,0.00031731973042548284
pos5_bit47,0.0003171580992456177
pos5_bit60,0.0003171326118250466
pos8_bit10,0.00031543448006950587
pos4_bit28,0.00031499201401187965
pos2_bit99,0.000313639200548398
pos6_bit86,0.0003136273084704324
pos4_bit103,0.00031306926005969705
pos3_bit119,0.0003126950985108565
pos9_bit85,0.0003119257109406845
pos2_bit64,0.0003117157016171871
pos0_bit106,0.0003115258026770963
pos9_bit1,0.0003107100187939118
pos1_bit94,0.00031005234261775655
pos9_bit19,0.000309812280109836
pos9_bit60,0.00030934918497109996
pos8_bit109,0.00030928850454166367
pos11_bit39,0.0003090471321193494
pos8_bit103,0.000308585187412765
pos12_bit80,0.00030843402028281753
pos3_bit82,0.000308306057527639
pos1_bit0,0.00030737100907672426
pos5_bit22,0.00030716393234564665
pos7_bit11,0.0003062929025018525
pos5_bit63,0.0003060110653182952
pos1_bit4,0.00030590030108258726
pos7_bit116,0.0003051313755904552
pos6_bit79,0.0003044453533271344
pos9_bit38,0.0003044041914947118
pos0_bit85,0.0003041097154708628
pos4_bit99,0.00030383249333432746
pos5_bit38,0.00030345371858038256
pos2_bit0,0.00030291284658831336
pos3_bit106,0.0003021938589780829
pos5_bit4,0.0003016393922715106
pos2_bit27,0.0003010994761784342
pos2_bit81,0.00030013045496122263
pos5_bit62,0.0002998375212925607
pos3_bit77,0.0002989315763528695
pos6_bit0,0.00029835663624094345
pos4_bit80,0.00029687440591673076
pos2_bit97,0.00029667076545088656
pos5_bit121,0.00029639902713452356
pos5_bit81,0.0002956362398155609
pos9_bit21,0.0002954360981305324
pos12_bit1,0.00029522844407342926
pos3_bit64,0.0002948956576984684
pos1_bit67,0.000294763123798845
pos4_bit40,0.00029420465617412356
pos5_bit53,0.00029419563213501753
pos9_bit5,0.000293885050148052
pos6_bit64,0.0002926956730470101
pos4_bit64,0.00029196475363841445
pos2_bit8,0.0002918889550123357
pos4_bit41,0.00029024413693058064
pos5_bit80,0.0002898448115636811
pos6_bit80,0.00028936014705573094
pos1_bit1,0.00028857472269004083
pos1_bit28,0.000288251353604734
pos4_bit27,0.00028770536650092707
pos10_bit10,0.000286312934726948
pos6_bit83,0.0002861369566164247
pos5_bit119,0.00028594181505772835
pos6_bit120,0.00028584985877793946
pos6_bit24,0.00028549165769521174
pos7_bit5,0.0002853852123222348
