feature,mean_abs_shap
pos4_bit122,0.00080710393
pos11_bit46,0.0007845732
pos3_bit77,0.00076356955
pos10_bit121,0.0007492467
pos11_bit18,0.0007412921
pos9_bit101,0.0007361805
pos8_bit119,0.000731623
pos11_bit23,0.00070510095
pos8_bit61,0.0006761148
pos0_bit116,0.0006648901
pos9_bit2,0.0006607595
pos9_bit61,0.0006530975
pos2_bit61,0.0006417565
pos12_bit30,0.0006233723
pos8_bit65,0.0006224063
pos3_bit1,0.00062069064
pos6_bit20,0.00061462115
pos9_bit122,0.000612752
pos6_bit54,0.0006080402
pos12_bit59,0.0006068419
pos7_bit62,0.00060489366
pos5_bit61,0.0005922445
pos14_bit83,0.0005904068
pos12_bit56,0.00055665144
pos2_bit70,0.00054114795
pos1_bit61,0.00051970367
pos7_bit35,0.00051553245
pos8_bit93,0.0004942458
pos5_bit11,0.00047231058
pos8_bit74,0.00046748645
pos6_bit63,0.00041243373
pos1_bit116,0.00035426248
pos2_bit101,0.0003258875
pos1_bit43,0.00026007296
pos11_bit6,0.00023183445
pos3_bit2,0.00021396473
pos2_bit12,0.0
pos2_bit11,0.0
pos2_bit10,0.0
pos2_bit9,0.0
pos2_bit7,0.0
pos2_bit5,0.0
pos2_bit4,0.0
pos2_bit39,0.0
pos2_bit36,0.0
pos2_bit34,0.0
pos2_bit32,0.0
pos2_bit31,0.0
pos2_bit29,0.0
pos2_bit28,0.0
pos2_bit26,0.0
pos2_bit25,0.0
pos2_bit24,0.0
pos2_bit22,0.0
pos2_bit21,0.0
pos2_bit56,0.0
pos2_bit55,0.0
pos2_bit54,0.0
pos2_bit53,0.0
pos2_bit52,0.0
pos2_bit51,0.0
pos2_bit50,0.0
pos2_bit49,0.0
pos2_bit48,0.0
pos2_bit47,0.0
pos2_bit46,0.0
pos2_bit45,0.0
pos2_bit41,0.0
pos1_bit109,0.0
pos1_bit107,0.0
pos1_bit105,0.0
pos1_bit104,0.0
pos1_bit103,0.0
pos1_bit102,0.0
pos1_bit100,0.0
pos1_bit97,0.0
pos1_bit96,0.0
pos2_bit62,0.0
pos2_bit60,0.0
pos2_bit81,0.0
pos2_bit80,0.0
pos2_bit78,0.0
pos2_bit77,0.0
pos2_bit76,0.0
pos2_bit75,0.0
pos2_bit68,0.0
pos2_bit67,0.0
pos2_bit64,0.0
pos1_bit110,0.0
pos2_bit97,0.0
pos2_bit96,0.0
pos2_bit95,0.0
pos2_bit94,0.0
pos2_bit92,0.0
pos2_bit89,0.0
pos2_bit88,0.0
