feature,mean_abs_shap
pos16_prev_width,0.0
pos15_prev_width,0.0
pos14_prev_width,0.0
pos13_prev_width,0.0
pos12_prev_width,0.0
pos11_prev_width,0.0
pos10_prev_width,0.0
pos9_prev_width,0.0
pos8_prev_width,0.0
pos16_prev_diff,0.0
pos17_prev_diff,0.0
pos18_prev_diff,0.0
pos19_prev_diff,0.0
pos11_prev_diff,0.0
pos10_prev_diff,0.0
pos9_prev_diff,0.0
pos8_prev_diff,0.0
pos12_prev_diff,0.0
pos13_prev_diff,0.0
pos14_prev_diff,0.0
pos15_prev_diff,0.0
